open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1579344300000,8920.72,8922.12,8888.35,8894.11,1014.258,1579345199999,9030906.99587,1842,429.875,3827366.87044,0
1579345200000,8894.12,8896.00,8881.03,8882.25,735.765,1579346099999,6540337.89636,1497,349.283,3104777.75963,0
1579346100000,8882.90,8889.40,8870.17,8883.48,1176.430,1579346999999,10442369.87089,2313,569.480,5055044.43047,0
1579347000000,8883.49,8885.68,8872.62,8881.17,930.084,1579347899999,8259187.82372,1518,484.018,4298132.89787,0
1579347900000,8881.17,8886.00,8868.00,8885.99,761.651,1579348799999,6760011.52220,1569,413.477,3670073.76184,0
1579348800000,8885.99,8904.56,8885.00,8901.27,1005.345,1579349699999,8945852.91119,2362,482.848,4296387.34957,0
1579349700000,8901.27,8918.90,8894.54,8898.38,1463.740,1579350599999,13036559.19007,2677,867.208,7723534.62991,0
1579350600000,8898.30,8909.00,8891.36,8909.00,865.815,1579351499999,7705546.56752,1403,434.529,3867401.53550,0
1579351500000,8909.00,8929.90,8907.20,8917.29,1589.723,1579352399999,14178673.90459,3300,950.944,8481681.88074,0
1579352400000,8917.45,8929.99,8904.00,8925.00,1114.961,1579353299999,9942212.66740,2057,530.847,4733704.02267,0
1579353300000,8925.00,8955.00,8916.83,8940.57,1614.577,1579354199999,14430076.99413,4608,847.653,7576270.86287,0
1579354200000,8940.42,8953.00,8920.19,8938.69,1271.266,1579355099999,11361955.00636,3622,510.970,4567455.44934,0
1579355100000,8937.40,8949.00,8919.00,8925.20,1182.191,1579355999999,10562495.62936,2792,480.845,4296283.25741,0
1579356000000,8925.92,8941.82,8925.23,8941.82,980.579,1579356899999,8760856.78214,1919,476.831,4260056.78681,0
1579356900000,8941.80,8958.90,8939.79,8945.00,1522.530,1579357799999,13628362.56081,3425,688.048,6159355.31276,0
1579357800000,8945.00,8968.00,8940.56,8943.00,1211.456,1579358699999,10848056.06656,2619,677.375,6066237.77308,0
1579358700000,8943.00,8945.28,8915.00,8927.43,2064.940,1579359599999,18434998.38558,4209,953.682,8513111.04369,0
1579359600000,8927.46,8952.92,8926.43,8949.47,889.299,1579360499999,7953467.69168,1830,458.497,4100467.62052,0
1579360500000,8949.11,8949.11,8895.35,8906.51,1925.375,1579361399999,17173293.59873,4376,752.029,6708488.83755,0
1579361400000,8906.51,8912.00,8877.99,8892.26,2863.788,1579362299999,25470543.84691,6353,1389.960,12362786.72373,0
1579362300000,8892.26,8914.25,8892.26,8910.00,790.489,1579363199999,7036772.18611,1689,473.115,4211314.08166,0
1579363200000,8909.29,8938.80,8892.12,8931.70,2212.487,1579364099999,19744415.57145,5319,1125.913,10047701.32927,0
1579364100000,8931.63,8940.00,8866.00,8869.34,3023.517,1579364999999,26911326.76663,6291,1267.485,11279845.49712,0
1579365000000,8869.24,8913.00,8855.00,8902.98,2706.647,1579365899999,24045788.27833,6504,1287.516,11439711.56117,0
1579365900000,8904.50,8920.00,8883.47,8889.16,1797.123,1579366799999,16001397.34021,3266,888.197,7908747.06692,0
1579366800000,8888.91,8904.80,8881.00,8898.15,996.885,1579367699999,8866896.67730,1783,500.850,4454735.82642,0
1579367700000,8898.61,8915.36,8883.82,8914.50,1269.429,1579368599999,11296684.03297,2016,625.995,5571284.23482,0
1579368600000,8914.49,8915.00,8896.10,8904.12,912.015,1579369499999,8123192.05287,1338,468.482,4172538.17709,0
1579369500000,8904.11,8919.44,8903.40,8912.50,820.105,1579370399999,7310043.88567,1393,453.437,4041707.25038,0
1579370400000,8910.86,8915.07,8893.00,8896.40,1080.651,1579371299999,9622507.87029,1959,496.080,4418284.61007,0
1579371300000,8896.40,8912.00,8885.48,8889.50,1030.875,1579372199999,9172442.78574,1815,558.821,4972178.87553,0
1579372200000,8887.70,8909.73,8885.85,8905.98,747.527,1579373099999,6653476.02181,1476,383.289,3411257.72137,0
1579373100000,8905.99,8910.00,8890.00,8894.83,638.659,1579373999999,5684387.27880,1154,380.476,3386051.97556,0
1579374000000,8893.56,8915.00,8885.00,8905.16,763.045,1579374899999,6792354.03513,1577,488.060,4344650.16811,0
1579374900000,8905.23,8910.00,8901.87,8910.00,294.221,1579375799999,2620467.96680,507,149.058,1327580.12499,0
1579375800000,8909.99,8922.66,8907.20,8916.78,779.452,1579376699999,6949048.86511,1518,403.139,3594001.79148,0
1579376700000,8916.00,8918.00,8902.41,8914.13,517.444,1579377599999,4610321.26924,966,248.619,2214926.20304,0
1579377600000,8914.24,8924.89,8910.41,8912.40,805.859,1579378499999,7186627.61881,1440,432.690,3858695.17869,0
1579378500000,8913.30,8924.99,8912.00,8919.80,778.117,1579379399999,6939964.70366,1200,371.652,3314769.77300,0
1579379400000,8919.80,8922.23,8901.00,8903.05,869.880,1579380299999,7751179.04440,1215,265.074,2362643.38493,0
1579380300000,8903.04,8916.96,8902.00,8911.99,606.942,1579381199999,5407261.68854,734,385.597,3434963.52463,0
1579381200000,8911.98,8916.96,8908.26,8909.00,438.831,1579382099999,3911173.11268,764,187.970,1675368.34149,0
1579382100000,8909.00,8921.04,8905.85,8910.79,1077.369,1579382999999,9603927.90573,1418,662.526,5906502.82315,0
1579383000000,8910.60,8932.41,8906.00,8921.20,906.614,1579383899999,8090528.15708,1539,540.470,4823096.68296,0
1579383900000,8921.11,8929.50,8915.50,8926.97,429.873,1579384799999,3835458.26791,725,245.257,2187861.38440,0
1579384800000,8926.97,8940.00,8924.50,8937.77,956.267,1579385699999,8542548.53094,1546,525.443,4693829.17760,0
1579385700000,8937.80,8950.81,8937.63,8949.91,768.498,1579386599999,6872643.58431,1592,528.902,4730018.10004,0
1579386600000,8949.72,8953.55,8931.48,8949.11,901.778,1579387499999,8064867.21356,1958,422.664,3779641.56777,0
1579387500000,8947.89,8964.15,8947.89,8959.73,1126.932,1579388399999,10093745.94988,2414,737.173,6602861.95539,0
1579388400000,8959.99,8966.00,8921.00,8943.24,1340.335,1579389299999,11984347.53987,3188,777.272,6950351.40759,0
1579389300000,8942.96,8968.00,8939.48,8964.00,1389.103,1579390199999,12439469.92679,2318,728.647,6525430.31921,0
1579390200000,8964.00,8964.00,8934.89,8950.00,955.872,1579391099999,8551775.54916,1605,408.951,3658718.92289,0
1579391100000,8950.84,8953.47,8921.00,8925.00,1277.090,1579391999999,11413433.05738,2269,536.160,4791001.43470,0
1579392000000,8925.00,8930.00,8898.88,8911.10,2253.400,1579392899999,20085768.87474,3363,877.284,7821244.45781,0
1579392900000,8911.11,8954.62,8904.00,8948.27,2176.984,1579393799999,19449952.97267,3213,1541.780,13777284.55003,0
1579393800000,8949.10,8979.86,8948.22,8952.39,2320.548,1579394699999,20793590.15476,3843,1271.272,11391376.79742,0
1579394700000,8952.41,8989.00,8946.67,8981.86,2687.292,1579395599999,24099391.22061,3743,1584.080,14207371.09408,0
1579395600000,8981.86,9130.22,8980.00,9125.00,11868.783,1579396499999,107715083.34231,24050,6484.056,58825068.66482,0
1579396500000,9123.50,9130.00,9075.93,9117.85,3767.849,1579397399999,34327194.06333,7484,1992.454,18158431.45595,0
1579397400000,9117.79,9183.23,9117.39,9161.02,6313.646,1579398299999,57792815.61283,11809,3716.651,34021693.70046,0
1579398300000,9161.05,9175.00,9117.00,9154.23,3303.126,1579399199999,30203226.57676,6839,1647.306,15063993.86813,0
1579399200000,9154.46,9187.56,9131.00,9173.30,3214.886,1579400099999,29443729.95520,5098,1801.974,16509906.85940,0
1579400100000,9172.51,9193.21,9158.00,9185.20,2300.518,1579400999999,21107797.75412,3816,1315.781,12074411.79608,0
1579401000000,9185.19,9187.38,9152.00,9162.29,1428.732,1579401899999,13094011.44147,2482,609.895,5588617.54804,0
1579401900000,9161.45,9173.22,9143.71,9162.79,1216.978,1579402799999,11145144.55121,1929,523.335,4793141.87923,0
1579402800000,9163.83,9188.97,9162.07,9180.04,2045.416,1579403699999,18774457.81409,3089,1148.027,10538786.26261,0
1579403700000,9178.73,9204.92,9173.00,9204.88,1745.396,1579404599999,16036813.50354,2862,1118.931,10283159.35812,0
1579404600000,9204.88,9205.30,9151.40,9163.26,2372.268,1579405499999,21767070.02861,4124,833.694,7650747.99896,0
1579405500000,9163.38,9169.57,9149.99,9165.18,996.605,1579406399999,9127096.08361,1808,583.968,5348441.61721,0
1579406400000,9165.18,9173.17,9129.27,9149.61,1666.970,1579407299999,15252804.14889,3178,769.739,7043865.98604,0
1579407300000,9149.01,9165.00,9149.00,9160.00,531.652,1579408199999,4868853.32281,1107,321.026,2939765.62455,0
1579408200000,9159.99,9166.98,9155.63,9158.28,531.913,1579409099999,4873639.34779,1018,293.361,2687731.26717,0
1579409100000,9157.65,9162.00,9134.00,9157.97,902.742,1579409999999,8259062.17646,1804,426.080,3898233.95790,0
1579410000000,9157.96,9166.00,9137.00,9140.18,806.964,1579410899999,7384435.93149,1459,420.233,3846204.79523,0
1579410900000,9140.18,9158.85,9139.90,9144.23,811.143,1579411799999,7420327.87187,1388,436.215,3990538.28393,0
1579411800000,9144.02,9148.86,9123.66,9141.34,1449.249,1579412699999,13235051.26999,2538,634.963,5798911.00028,0
1579412700000,9141.34,9141.36,9129.39,9139.16,673.869,1579413599999,6156930.55816,927,301.232,2752418.45910,0
1579413600000,9138.69,9154.60,9138.01,9152.78,664.751,1579414499999,6079404.70385,1096,405.161,3705468.74460,0
1579414500000,9152.79,9155.00,9140.00,9142.36,630.883,1579415399999,5770880.94619,988,370.420,3388422.32394,0
1579415400000,9142.44,9147.76,9100.00,9101.00,2211.940,1579416299999,20181587.68257,3836,741.091,6764970.30654,0
1579416300000,9101.00,9110.52,9065.20,9083.04,3592.815,1579417199999,32643655.55170,6400,1588.156,14428981.78985,0
1579417200000,9081.96,9081.96,9047.95,9079.76,2614.611,1579418099999,23702999.51902,4000,1459.929,13238029.63620,0
1579418100000,9079.19,9099.56,9072.70,9083.00,1464.852,1579418999999,13310937.25150,3262,581.681,5285941.50623,0
1579419000000,9083.00,9099.00,9067.65,9094.81,1175.514,1579419899999,10674339.12312,1831,617.372,5606762.98775,0
1579419900000,9094.81,9099.65,9075.00,9092.21,1086.752,1579420799999,9875130.73995,1613,477.385,4337786.83583,0
1579420800000,9091.84,9124.91,9090.00,9109.99,1782.711,1579421699999,16241551.03008,2899,909.863,8289322.87103,0
1579421700000,9109.28,9119.53,9106.35,9114.22,797.381,1579422599999,7266912.79261,1248,394.998,3599825.30717,0
1579422600000,9114.22,9114.23,9082.00,9086.22,1096.876,1579423499999,9974940.62418,1713,487.571,4432982.07171,0
1579423500000,9086.05,9115.15,9082.05,9114.44,768.103,1579424399999,6990623.10476,1334,516.364,4699847.48297,0
1579424400000,9113.26,9114.09,9097.95,9104.39,683.699,1579425299999,6225047.88640,1286,309.482,2817729.74349,0
1579425300000,9103.85,9135.00,9103.48,9127.51,968.450,1579426199999,8831741.83683,2002,569.196,5190778.00928,0
1579426200000,9127.05,9128.00,9100.00,9107.09,1490.636,1579427099999,13588774.61267,2718,536.189,4887725.62584,0
1579427100000,9105.89,9109.99,9065.00,9070.43,2600.197,1579427999999,23612003.78983,4488,966.332,8774082.87428,0
1579428000000,9070.43,9083.00,9063.12,9070.42,1386.593,1579428899999,12581242.02832,1915,655.169,5944785.93539,0
1579428900000,9070.42,9080.13,9064.00,9073.38,1011.995,1579429799999,9179433.53770,1596,619.278,5616858.52828,0
1579429800000,9073.68,9087.71,9068.00,9073.13,726.064,1579430699999,6592025.94571,1080,310.175,2815883.91443,0
1579430700000,9073.13,9073.13,9047.70,9048.00,1658.894,1579431599999,15026177.25688,2793,653.607,5921220.28013,0
1579431600000,9048.60,9048.60,8505.00,8662.60,30193.548,1579432499999,263633266.11290,63983,12211.683,106300343.18942,0
1579432500000,8660.39,8723.00,8620.02,8679.05,8615.909,1579433399999,74760179.62548,29047,4257.229,36949072.92784,0
1579433400000,8679.05,8722.00,8620.00,8719.02,5156.380,1579434299999,44693961.81238,14323,2664.245,23104757.20366,0
1579434300000,8719.02,8722.93,8681.00,8704.84,3284.636,1579435199999,28579419.84008,5572,1745.599,15188647.55750,0
1579435200000,8703.44,8704.82,8643.00,8676.46,4077.277,1579436099999,35332969.91308,6662,1948.264,16880070.37780,0
1579436100000,8675.16,8675.79,8572.32,8633.43,5961.997,1579436999999,51414031.86663,9842,2666.097,22987251.47173,0
1579437000000,8632.80,8649.00,8600.00,8642.28,3055.067,1579437899999,26350414.74167,5106,1605.328,13846593.03792,0
1579437900000,8642.28,8653.50,8628.00,8645.75,2025.936,1579438799999,17509930.29242,3005,1029.105,8893866.21257,0
1579438800000,8645.75,8650.00,8619.00,8626.41,1908.602,1579439699999,16477662.93332,2996,876.084,7563821.78338,0
1579439700000,8625.36,8633.23,8587.00,8590.12,2877.858,1579440599999,24782456.01651,4302,1227.447,10570638.13370,0
1579440600000,8589.39,8645.77,8580.00,8643.00,2714.347,1579441499999,23391526.19992,4847,1503.557,12957690.02264,0
1579441500000,8642.99,8657.00,8634.00,8641.01,1949.365,1579442399999,16853189.25381,3165,1020.528,8823101.10492,0
1579442400000,8641.54,8657.91,8622.08,8654.66,1744.229,1579443299999,15072583.51186,3001,885.706,7654335.72091,0
1579443300000,8654.67,8665.00,8642.50,8658.32,1257.990,1579444199999,10889489.40634,2380,580.422,5024474.65173,0
1579444200000,8658.30,8663.00,8635.32,8642.30,1127.901,1579445099999,9752332.52373,2264,498.396,4309044.20669,0
1579445100000,8641.59,8646.00,8622.96,8623.54,1427.659,1579445999999,12324739.15691,2445,505.306,4362208.55103,0
1579446000000,8623.57,8642.42,8602.65,8640.80,2047.369,1579446899999,17654950.64328,3650,950.932,8201889.31913,0
1579446900000,8641.07,8654.46,8627.20,8644.65,1210.644,1579447799999,10462942.84142,2301,567.668,4905908.61944,0
1579447800000,8644.81,8654.40,8633.27,8638.53,816.434,1579448699999,7057810.44075,1833,344.362,2977032.16653,0
1579448700000,8638.54,8647.21,8637.00,8639.00,674.167,1579449599999,5826182.05772,1341,311.459,2691642.46745,0
1579449600000,8639.00,8678.00,8618.17,8669.69,2721.205,1579450499999,23556052.05391,5378,1522.844,13184549.08708,0
1579450500000,8669.69,8685.34,8652.04,8667.78,1331.106,1579451399999,11538982.84406,2518,732.854,6353984.77537,0
1579451400000,8667.78,8674.99,8661.17,8664.86,766.221,1579452299999,6641499.34371,1595,382.061,3311539.34881,0
1579452300000,8665.40,8670.93,8639.91,8652.96,1350.137,1579453199999,11680267.66714,2559,646.459,5592170.28722,0
1579453200000,8653.08,8654.40,8630.93,8652.64,902.839,1579454099999,7805118.49662,2168,481.072,4158805.56337,0
1579454100000,8652.49,8677.12,8652.41,8670.68,1197.410,1579454999999,10377799.19996,2756,747.183,6475923.01592,0
1579455000000,8670.69,8671.26,8659.00,8671.03,571.962,1579455899999,4956367.06026,1073,251.999,2183715.32011,0
1579455900000,8671.07,8676.00,8657.31,8666.62,1125.408,1579456799999,9755875.80912,1501,477.128,4136120.21569,0
1579456800000,8666.62,8669.78,8638.97,8662.76,1630.745,1579457699999,14110579.22030,2665,786.120,6801622.86371,0
1579457700000,8662.76,8663.90,8641.37,8654.00,794.508,1579458599999,6873136.06701,1472,361.820,3130330.30773,0
1579458600000,8653.62,8655.40,8635.62,8646.59,755.187,1579459499999,6529476.76283,1392,324.335,2804065.78456,0
1579459500000,8646.59,8660.00,8644.00,8658.87,515.447,1579460399999,4459373.37488,936,330.356,2858078.56504,0
1579460400000,8658.88,8664.96,8655.08,8663.57,681.615,1579461299999,5902524.47047,1102,296.570,2568237.20990,0
1579461300000,8664.00,8665.00,8645.00,8653.29,674.027,1579462199999,5833815.98702,1335,294.083,2545314.58480,0
1579462200000,8653.30,8653.30,8635.85,8646.50,789.746,1579463099999,6827365.03708,1349,366.610,3169376.37060,0
1579463100000,8646.50,8665.23,8638.51,8655.01,629.346,1579463999999,5446468.08260,1303,324.262,2806316.06030,0
1579464000000,8655.14,8665.76,8646.25,8653.12,715.348,1579464899999,6192472.93026,1217,351.460,3042246.80773,0
1579464900000,8652.65,8662.92,8650.08,8653.93,578.312,1579465799999,5005845.35636,1051,265.039,2294304.49571,0
1579465800000,8653.93,8658.89,8649.86,8651.19,403.026,1579466699999,3487584.83363,804,209.847,1815845.35061,0
1579466700000,8651.19,8657.00,8642.99,8655.35,611.426,1579467599999,5288489.90157,1132,303.072,2621367.46830,0
1579467600000,8656.00,8705.00,8650.51,8682.30,2231.275,1579468499999,19379908.32243,4727,1298.587,11277160.52058,0
1579468500000,8682.59,8754.67,8678.00,8739.99,3734.115,1579469399999,32591121.95618,7021,2260.616,19727462.88270,0
1579469400000,8739.99,8760.93,8724.00,8751.36,2265.202,1579470299999,19810882.55288,4149,1088.822,9522615.55880,0
1579470300000,8751.36,8759.00,8711.00,8730.48,1620.634,1579471199999,14153829.17387,3195,712.718,6223198.84548,0
1579471200000,8730.21,8758.51,8631.83,8631.92,2360.294,1579472099999,20562628.91297,4182,753.312,6569536.63158,0
1579472100000,8631.85,8718.00,8440.91,8718.00,14454.474,1579472999999,124113534.07147,33052,7000.516,60201271.25187,0
1579473000000,8717.99,8720.00,8651.22,8691.00,2774.734,1579473899999,24101169.17629,11929,1255.798,10910055.45069,0
1579473900000,8690.99,8691.00,8613.69,8649.20,2322.815,1579474799999,20095603.61127,4933,919.096,7950264.66302,0
1579474800000,8648.10,8679.16,8630.00,8674.94,1817.910,1579475699999,15737475.00027,3594,963.680,8343912.18294,0
1579475700000,8674.83,8709.48,8655.00,8700.00,1853.319,1579476599999,16083658.79370,3608,946.544,8215268.95143,0
1579476600000,8700.00,8722.36,8684.99,8709.60,1621.265,1579477499999,14112553.21764,3025,916.547,7979107.53272,0
1579477500000,8709.99,8729.43,8690.99,8705.85,1585.506,1579478399999,13808587.31792,2940,760.915,6627399.60351,0
1579478400000,8705.98,8740.00,8705.98,8738.02,1808.550,1579479299999,15786797.45718,3096,900.909,7863728.89634,0
1579479300000,8738.00,8740.00,8646.95,8693.04,3370.391,1579480199999,29344125.48827,5342,1171.646,10203254.25014,0
1579480200000,8692.40,8719.17,8650.21,8683.74,2977.263,1579481099999,25889272.62421,4220,1073.798,9337716.70049,0
1579481100000,8684.98,8685.29,8633.00,8668.76,2842.142,1579481999999,24633130.72169,4255,1017.841,8823778.24309,0
1579482000000,8668.60,8699.43,8648.00,8695.00,1864.501,1579482899999,16182022.11093,2924,1082.471,9395317.87187,0
1579482900000,8694.89,8694.93,8673.10,8681.60,572.613,1579483799999,4972669.84083,962,262.878,2282367.15022,0
1579483800000,8681.63,8694.92,8675.00,8686.99,607.999,1579484699999,5280690.62669,1235,318.031,2762355.06744,0
1579484700000,8686.98,8686.99,8643.25,8653.80,1489.888,1579485599999,12902113.03876,3362,660.529,5719110.43576,0
1579485600000,8654.55,8680.00,8650.45,8660.42,971.221,1579486499999,8417558.34538,1926,518.690,4495872.63515,0
1579486500000,8660.75,8668.15,8628.06,8649.69,1840.470,1579487399999,15917194.32625,3268,656.736,5680645.51796,0
